#./overdamped_3d --dev=1 --amp=40.0 --omega=6.28318530718 --force=0 --Dg=0.01 --block=1 --paths=1 --periods=25 --trans=0 --samples=1 --spp=400 --algorithm=euler --pav=1 --mode=trajectory --domain=1d --domainx=s:-2:2:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30 --zeta=0 --comp=0 --mean=0 --second=3.14 --skew=0.99 --distribution=s>> trajektoria_s_var_3.14_skew_0.99_lam_30_Dg_0.01_amp_40.0_29.dat
#t <x> <x^2> qnu(q) mu_q Dx Gx EBx
4.405000e+00 1.399963e+01 1.959896e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.407500e+00 1.400627e+01 1.961756e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.410000e+00 1.402639e+01 1.967397e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.412500e+00 1.404452e+01 1.972485e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.415000e+00 1.404670e+01 1.973098e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.417500e+00 1.406281e+01 1.977625e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.420000e+00 1.407730e+01 1.981705e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.422500e+00 1.409036e+01 1.985382e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.425000e+00 1.408797e+01 1.984708e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.427500e+00 1.409996e+01 1.988088e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.430000e+00 1.409661e+01 1.987143e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.432500e+00 1.409359e+01 1.986293e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.435000e+00 1.409087e+01 1.985527e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.437500e+00 1.408843e+01 1.984839e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.440000e+00 1.408623e+01 1.984219e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.442500e+00 1.409839e+01 1.987647e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.445000e+00 1.409520e+01 1.986747e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.447500e+00 1.409232e+01 1.985936e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.450000e+00 1.410388e+01 1.989194e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.452500e+00 1.362514e+01 1.856445e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.455000e+00 1.368121e+01 1.871755e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.457500e+00 1.371817e+01 1.881882e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.460000e+00 1.375178e+01 1.891115e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.462500e+00 1.378230e+01 1.899519e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.465000e+00 1.380998e+01 1.907155e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.467500e+00 1.383505e+01 1.914085e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.470000e+00 1.385773e+01 1.920367e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.472500e+00 1.387824e+01 1.926055e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.475000e+00 1.391092e+01 1.935136e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.477500e+00 1.392628e+01 1.939412e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.480000e+00 1.395428e+01 1.947220e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.482500e+00 1.397954e+01 1.954275e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.485000e+00 1.400231e+01 1.960646e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.487500e+00 1.338493e+01 1.791565e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.490000e+00 1.253949e+01 1.572389e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.492500e+00 1.264653e+01 1.599347e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.495000e+00 1.273914e+01 1.622856e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.497500e+00 1.284472e+01 1.649868e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.500000e+00 1.293380e+01 1.672832e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.502500e+00 1.302005e+01 1.695218e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.505000e+00 1.310287e+01 1.716851e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.507500e+00 1.319589e+01 1.741315e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.510000e+00 1.173320e+01 1.376680e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.512500e+00 1.180753e+01 1.394177e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.515000e+00 1.187302e+01 1.409686e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.517500e+00 1.195700e+01 1.429699e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.520000e+00 1.203193e+01 1.447674e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.522500e+00 1.211092e+01 1.466743e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.525000e+00 1.219365e+01 1.486851e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.527500e+00 1.229386e+01 1.511389e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.530000e+00 1.238309e+01 1.533410e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.532500e+00 1.248849e+01 1.559624e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.535000e+00 1.258112e+01 1.582845e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.537500e+00 1.267404e+01 1.606312e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.540000e+00 1.276639e+01 1.629806e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.542500e+00 1.285732e+01 1.653107e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.545000e+00 1.294605e+01 1.676001e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.547500e+00 1.304600e+01 1.701980e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.550000e+00 1.314178e+01 1.727065e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.552500e+00 1.321861e+01 1.747316e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.555000e+00 1.329101e+01 1.766510e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.557500e+00 1.337296e+01 1.788360e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.560000e+00 1.344922e+01 1.808816e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.562500e+00 1.351979e+01 1.827847e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.565000e+00 1.358475e+01 1.845455e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.567500e+00 1.363015e+01 1.857811e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.570000e+00 1.367164e+01 1.869138e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.572500e+00 1.370946e+01 1.879492e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.575000e+00 1.375801e+01 1.892828e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.577500e+00 1.380209e+01 1.904978e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.580000e+00 1.382791e+01 1.912110e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.582500e+00 1.385127e+01 1.918577e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.585000e+00 1.388654e+01 1.928361e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.587500e+00 1.390427e+01 1.933288e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.590000e+00 1.392028e+01 1.937742e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.592500e+00 1.205104e+01 1.452275e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.595000e+00 1.213098e+01 1.471606e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.597500e+00 1.222872e+01 1.495416e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.600000e+00 1.231600e+01 1.516839e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.602500e+00 1.240581e+01 1.539042e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.605000e+00 1.251160e+01 1.565401e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.607500e+00 1.260438e+01 1.588703e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.610000e+00 1.485134e+01 2.205622e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.612500e+00 1.477877e+01 2.184119e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.615000e+00 1.472599e+01 2.168548e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.617500e+00 1.467752e+01 2.154297e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.620000e+00 1.461901e+01 2.137154e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.622500e+00 1.456560e+01 2.121566e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.625000e+00 1.453112e+01 2.111535e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.627500e+00 1.448567e+01 2.098345e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.630000e+00 1.445859e+01 2.090508e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.632500e+00 1.443407e+01 2.083423e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.635000e+00 1.439774e+01 2.072950e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.637500e+00 1.437905e+01 2.067571e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.640000e+00 1.434803e+01 2.058658e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.642500e+00 1.433417e+01 2.054683e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.645000e+00 1.432166e+01 2.051101e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.647500e+00 1.431039e+01 2.047873e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.650000e+00 1.430023e+01 2.044965e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.652500e+00 1.385425e+01 1.919403e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.655000e+00 1.388924e+01 1.929109e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.657500e+00 1.392085e+01 1.937901e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.660000e+00 1.394938e+01 1.945853e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.662500e+00 1.396098e+01 1.949090e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.665000e+00 1.397144e+01 1.952011e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.667500e+00 1.399501e+01 1.958602e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.670000e+00 1.400210e+01 1.960589e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.672500e+00 1.402264e+01 1.966344e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.675000e+00 1.404114e+01 1.971536e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.677500e+00 1.404366e+01 1.972243e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.680000e+00 1.404592e+01 1.972879e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.682500e+00 1.404796e+01 1.973453e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.685000e+00 1.397138e+01 1.951994e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.687500e+00 1.398081e+01 1.954631e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.690000e+00 1.398931e+01 1.957008e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.692500e+00 1.401111e+01 1.963113e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.695000e+00 1.403076e+01 1.968621e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.697500e+00 1.404845e+01 1.973589e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.700000e+00 1.405024e+01 1.974092e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.702500e+00 1.406599e+01 1.978521e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.705000e+00 1.408017e+01 1.982513e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.707500e+00 1.407880e+01 1.982126e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.710000e+00 1.407756e+01 1.981777e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.712500e+00 1.409059e+01 1.985447e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.715000e+00 1.410232e+01 1.988753e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.717500e+00 1.409873e+01 1.987742e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.720000e+00 1.410964e+01 1.990820e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.722500e+00 1.411947e+01 1.993593e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.725000e+00 1.411417e+01 1.992097e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.727500e+00 1.412354e+01 1.994743e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.730000e+00 1.413197e+01 1.997126e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.732500e+00 1.413956e+01 1.999272e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.735000e+00 1.414639e+01 2.001204e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.737500e+00 1.415254e+01 2.002944e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.740000e+00 1.654914e+01 2.738742e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.742500e+00 1.647542e+01 2.714393e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.745000e+00 1.639638e+01 2.688412e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.747500e+00 1.564153e+01 2.446573e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.750000e+00 1.553467e+01 2.413261e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.752500e+00 1.542910e+01 2.380572e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.755000e+00 1.534004e+01 2.353167e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.757500e+00 1.523966e+01 2.322471e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.760000e+00 1.515749e+01 2.297496e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.762500e+00 1.507934e+01 2.273864e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.765000e+00 1.500553e+01 2.251658e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.767500e+00 1.492213e+01 2.226699e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.770000e+00 1.484438e+01 2.203555e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.772500e+00 1.478648e+01 2.186399e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.775000e+00 1.471894e+01 2.166472e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.777500e+00 1.686080e+01 2.842867e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.780000e+00 1.682729e+01 2.831575e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.782500e+00 1.677658e+01 2.814538e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.785000e+00 1.672138e+01 2.796046e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.787500e+00 1.667555e+01 2.780741e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.790000e+00 1.662590e+01 2.764204e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.792500e+00 1.657222e+01 2.746385e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.795000e+00 1.651437e+01 2.727245e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.797500e+00 1.643809e+01 2.702108e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.800000e+00 1.635651e+01 2.675355e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.802500e+00 1.628389e+01 2.651650e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.805000e+00 1.620709e+01 2.626697e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.807500e+00 1.612636e+01 2.600595e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.810000e+00 1.425496e+01 2.032038e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.812500e+00 1.425028e+01 2.030704e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.815000e+00 1.424606e+01 2.029502e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.817500e+00 1.422812e+01 2.024394e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.820000e+00 1.421197e+01 2.019800e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.822500e+00 1.421157e+01 2.019686e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.825000e+00 1.421120e+01 2.019583e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.827500e+00 1.421088e+01 2.019490e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.830000e+00 1.419644e+01 2.015390e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.832500e+00 1.419759e+01 2.015715e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.835000e+00 1.419862e+01 2.016009e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.837500e+00 1.419955e+01 2.016273e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.840000e+00 1.418625e+01 2.012496e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.842500e+00 1.418841e+01 2.013110e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.845000e+00 1.417622e+01 2.009652e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.847500e+00 1.470781e+01 2.163196e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.850000e+00 1.309484e+01 1.714748e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.852500e+00 1.317413e+01 1.735576e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.855000e+00 1.326329e+01 1.759149e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.857500e+00 1.333290e+01 1.777663e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.860000e+00 1.339786e+01 1.795027e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.862500e+00 1.345817e+01 1.811223e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.865000e+00 1.351390e+01 1.826255e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.867500e+00 1.356520e+01 1.840146e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.870000e+00 1.362640e+01 1.856787e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.872500e+00 1.368235e+01 1.872068e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.875000e+00 1.371921e+01 1.882168e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.877500e+00 1.376687e+01 1.895268e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.880000e+00 1.379599e+01 1.903293e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.882500e+00 1.382238e+01 1.910582e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.885000e+00 1.386041e+01 1.921110e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.887500e+00 1.389481e+01 1.930656e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.890000e+00 1.391173e+01 1.935364e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.892500e+00 1.394116e+01 1.943559e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.895000e+00 1.396770e+01 1.950968e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.897500e+00 1.397750e+01 1.953705e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.900000e+00 1.400047e+01 1.960131e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.902500e+00 1.402117e+01 1.965931e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.905000e+00 1.402567e+01 1.967195e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.907500e+00 1.404387e+01 1.972302e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.910000e+00 1.404611e+01 1.972933e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.912500e+00 1.406228e+01 1.977476e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.915000e+00 1.407683e+01 1.981571e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.917500e+00 1.408993e+01 1.985262e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.920000e+00 1.408758e+01 1.984600e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.922500e+00 1.409961e+01 1.987990e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.925000e+00 1.409629e+01 1.987055e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.927500e+00 1.409331e+01 1.986213e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.930000e+00 1.409062e+01 1.985456e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.932500e+00 1.408820e+01 1.984775e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.935000e+00 1.410017e+01 1.988148e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.937500e+00 1.409680e+01 1.987197e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.940000e+00 1.455974e+01 2.119860e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.942500e+00 1.451166e+01 2.105882e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.945000e+00 1.448215e+01 2.097326e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.947500e+00 1.445540e+01 2.089586e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.950000e+00 1.441704e+01 2.078511e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.952500e+00 1.439649e+01 2.072589e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.955000e+00 1.436378e+01 2.063180e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.957500e+00 1.434838e+01 2.058760e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.960000e+00 1.433449e+01 2.054775e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.962500e+00 1.430781e+01 2.047135e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.965000e+00 1.429790e+01 2.044299e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.967500e+00 1.428897e+01 2.041746e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.970000e+00 1.428092e+01 2.039446e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.972500e+00 1.425952e+01 2.033339e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.975000e+00 1.424024e+01 2.027845e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.977500e+00 1.422288e+01 2.022904e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.980000e+00 1.422139e+01 2.022480e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.982500e+00 1.422005e+01 2.022099e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.985000e+00 1.421884e+01 2.021755e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.987500e+00 1.420361e+01 2.017427e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.990000e+00 1.418990e+01 2.013533e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.992500e+00 1.417756e+01 2.010032e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.995000e+00 1.418059e+01 2.010893e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
4.997500e+00 1.416918e+01 2.007657e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.000000e+00 1.415891e+01 2.004747e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.002500e+00 1.416381e+01 2.006134e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.005000e+00 1.416821e+01 2.007383e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.007500e+00 1.417218e+01 2.008507e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.010000e+00 1.416161e+01 2.005512e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
5.012500e+00 1.416624e+01 2.006823e+02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
